"id","provider_id","service_id","procedure_id","procedure_name","cash_price","min_allowable","max_allowable","gross_charge","cpt_code","procedure_description_id"
3660,4,3,1168980,"Right Knee MRI with Contrast","768.27","811.29","2765.76","3073.07","73722",1467
3664,4,3,1168984,"MRI of the left knee without contrast.","595.85","629.21","2145.05","2383.39","73721",1168
3668,4,3,1168986,"MRI of Right Knee without Contrast.","595.85","629.21","2145.05","2383.39","73721",1268
3620,4,3,1169006,"Bilateral Lower Extremity MRI with and without Contrast.","938.68","991.25","3379.26","3754.73","73720",573
3623,4,3,1169008,"MRI scan of the lower leg with and without contrast, left side.","938.68","991.25","3379.26","3754.73","73720",401
3627,4,3,1169010,"MRI of the Right Lower Limb with and without contrast.","938.68","991.25","3379.26","3754.73","73720",638
3631,4,3,1169012,"Bilateral Lower Extremity MRI with Contrast.","596.31","629.7","2146.71","2385.23","73719",955
3635,4,3,1169014,"MRI with contrast of the left lower extremity.","628.29","663.48","2261.85","2513.17","73719",889
3643,4,3,1169016,"MRI with contrast for the right lower limb","621.17","655.95","2236.2","2484.67","73719",1026
3642,4,3,1169016,"MRI with contrast for the right lower limb","628.29","663.48","2261.85","2513.17","73719",1026
3645,4,3,1169018,"Bilateral lower extremity MRI without contrast.","610.1","644.27","2196.37","2440.41","73718",859
3652,4,3,1169020,"MRI of the left lower extremity without contrast.","642.16","678.12","2311.79","2568.65","73718",796
3655,4,3,1169022,"MRI of the Right Lower Leg Without Contrast.","642.16","678.12","2311.79","2568.65","73718",956
3658,4,3,1169024,"Pelvic MRI with and without contrast.","941.48","994.21","3389.34","3765.93","72197",1204
3661,4,3,1169026,"Pelvic Magnetic Resonance Imaging with Contrast (MRI Pelvis with Contrast).","693.6","732.44","2496.97","2774.41","72196",196
3665,4,3,1169028,"Pelvic MRI without contrast.","708.68","748.36","2551.23","2834.7","72195",1468
3669,4,3,1169032,"MRI scan of the Left Shoulder with and without Contrast.","925.13","976.93","3330.46","3700.51","73223",572
3618,4,3,1169034,"MRI of Right Shoulder with and without Contrast.","925.13","976.93","3330.46","3700.51","73223",826
3621,4,3,1169038,"MRI of the left shoulder with contrast.","770.82","813.99","2774.95","3083.28","73222",1124
3625,4,3,1169040,"Right Shoulder MRI with Contrast.","770.82","813.99","2774.95","3083.28","73222",1340
3629,4,3,1169044,"MRI of the left shoulder without contrast.","636.78","672.44","2292.41","2547.12","73221",1025
3633,4,3,1169046,"MRI without Contrast of the Right Shoulder.","636.78","672.44","2292.41","2547.12","73221",997
3637,4,3,1169048,"Brain Scan with Magnetic Resonance Imaging (MRI) and Spectroscopy.","209.44","221.17","753.98","837.75","76390",337
3640,4,3,1169050,"Cervical Spine MRI with and without Contrast.","1135.94","1199.55","4089.38","4543.75","72156",925
3644,4,3,1169052,"Cervical Spine MRI with Contrast.","829.03","875.46","2984.51","3316.12","72142",1341
3647,4,3,1169054,"Cervical Spine MRI without Contrast.","810.97","856.38","2919.47","3243.86","72141",1243
3650,4,3,1169056,"Lumbar MRI scan with and without contrast dye injection","1131.45","1194.81","4073.21","4525.79","72158",603
3657,4,3,1169058,"Lumbar MRI with Contrast.","859.24","907.35","3093.25","3436.94","72149",1533
3659,4,3,1169060,"Magnetic Resonance Imaging (MRI) of the Lower Back without Contrast.","703.18","742.56","2531.45","2812.72","72148",304
3663,4,3,1169062,"Thoracic Spine MRI with and without Contrast.","1081.49","1142.05","3893.35","4325.94","72157",926
3667,4,3,1169064,"Thoracic Spine MRI with Contrast","802.5","847.43","2888.98","3209.98","72147",1374
3624,4,3,1169066,"MRI of the Thoracic Spine without Contrast.","749.61","791.58","2698.58","2998.42","72146",996
3628,4,3,1169068,"Magnetic Resonance Imaging of the Temporomandibular Joint (TMJ)","602.13","635.85","2167.67","2408.52","70336",402
3632,4,3,1169108,"MRI of left upper limb with and without contrast.","1031.27","1089.02","3712.55","4125.06","73220",795
3636,4,3,1169110,"MRI of Right Upper Limb with and without Contrast.","1031.27","1089.02","3712.55","4125.06","73220",760
3639,4,3,1169114,"Magnetic Resonance Imaging (MRI) of Left Upper Arm with Contrast","723.08","763.57","2603.09","2892.32","73219",380
3646,4,3,1169116,"MRI with contrast of the right upper limb.","778.22","821.8","2801.59","3112.88","73219",1027
3649,4,3,1169120,"MRI of Left Arm or MRI of Left Upper Limb (without Contrast)","695.93","734.9","2505.36","2783.73","73218",467
3653,4,3,1169122,"MRI of the Right Arm without Contrast.","695.93","734.9","2505.36","2783.73","73218",1167
3656,4,3,1169128,"MRI scan of the left wrist with and without contrast.","925.13","976.93","3330.46","3700.51","73223",662
3662,4,3,1169130,"MRI with and without contrast of the right wrist.","925.13","976.93","3330.46","3700.51","73223",797
3666,4,3,1169134,"Magnetic Resonance Imaging (MRI) of the Left Wrist with Contrast","770.82","813.99","2774.95","3083.28","73222",381
3670,4,3,1169136,"Right Wrist MRI with Contrast","770.82","813.99","2774.95","3083.28","73222",1442
3619,4,3,1169140,"MRI of the left wrist without contrast.","636.78","672.44","2292.41","2547.12","73221",1125
3671,4,3,1169142,"MRI of the right wrist without contrast.","636.78","672.44","2292.41","2547.12","73221",1090
3767,4,3,2425744,"MRI Cardiac Morphology and Function with and without Contrast.","757.05","799.44","2725.37","3028.19","75561",423
3768,4,3,2425748,"MRI Cardiac Morphology and Function with Stress and without Contrast.","1217.57","1285.75","4383.25","4870.28","75563",289
3769,4,3,2425750,"MRI without contrast for functional morphology of the heart.","524.18","553.53","1887.04","2096.71","75557",469
3796,4,3,2425895,"MRI Scan of the Brachial Plexus with and without Contrast.","1024.14","1081.49","3686.9","4096.55","71552",516
3797,4,3,2425898,"MRI of the arm nerves without dye.","707.75","747.39","2547.91","2831.01","71550",1311
3798,4,3,2425901,"MRI-guided left breast biopsy.","1126.55","1189.64","4055.59","4506.21","19085",1420
3801,4,3,2425904,"MRI-guided breast biopsy.","1099.08","1160.62","3956.67","4396.3","19085",1534
3802,4,3,2425907,"MRI Enterography Scan","1006.32","1062.67","3622.74","4025.27","74183",1610
3831,4,3,4126347,"MRI (Magnetic Resonance Imaging) of the Prostate with and without Contrast","941.48","994.21","3389.34","3765.93","72197",211
3833,4,3,4126350,"Prostate MRI without Contrast","658.47","695.34","2370.47","2633.86","72195",1444
3877,4,3,4155392,"Breast MRI with Computer-Aided Detection (CAD)","31.31","33.06","112.71","125.23","0159T",893
3878,4,3,4155393,"MRI of the additional area of the extremity","611.73","645.98","2202.21","2446.9",NULL,1000
4400,4,3,4207639,"PowerPort 8FR MRI-Compatible Plastic Implant","297.39","314.05","1070.61","1189.57",NULL,968
4417,4,3,4209319,"MRI-guided external fixation with Hoffman II 5HL clamp.","555.1","586.18","1998.34","2220.38","C1713",616
4418,4,3,4209331,"Magnetic Resonance Imaging and Semi-Circular External Fixation with Rod (5028-7-030)","290.29","306.55","1045.05","1161.17","C1713",113
4432,4,3,4211227,"MRI of the Hoffmann II Rods Connected by Rods Procedure","526.79","556.29","1896.44","2107.16","C1713",617
4447,4,3,4213775,"Magnetic Resonance Imaging (MRI) assisted external fixation with Hoffman II 10HL clamp.","713.45","753.4","2568.4","2853.78","C1713",101
4449,4,3,4214018,"MRI-guided spinal surgery with hoffman ii technique and external fixation for improved alignment","143.99","152.06","518.37","575.97","C1713",53
4455,4,3,4214448,"MRI with Rechargable Surescan Technology","1078.92","1139.34","3884.12","4315.69","C1820",1103
4468,4,3,4216835,"Spinal Cord Stimulator Implantation with MRI-Guided Advanced Technology","7123.39","7522.29","25644.19","28493.54","C1820",258
4487,4,3,4218144,"Blade osteotome-guided MRI with a thin 8mm x 3 size cut.","182.37","192.58","656.52","729.47",NULL,585
4523,4,3,4223408,"Magnetic Resonance Imaging (MRI) with Pin Clamp 4HL - Procedure Code: 4941-2-020","404.35","426.99","1455.64","1617.38","C1713",147
4583,4,3,4229656,"Long Bone Osteotomy with 8mmx5mm MRI Blade","183.34","193.61","660.03","733.37",NULL,1044
4584,4,3,4229657,"Precision imaging-guided bone fragment removal","184.32","194.64","663.53","737.26",NULL,902
4585,4,3,4229658,"MRI-guided Blade Osteotomy with a Thin 10mmx3 Blade","182.37","192.58","656.52","729.47",NULL,744
4586,4,3,4229668,"Round-tip Bone Carving Procedure Using Thin MRI-guided Blade Osteotome","182.37","192.58","656.52","729.47",NULL,278
4587,4,3,4229669,"MRI-guided thin blade osteotomy with a 12mm square-tipped instrument.","182.37","192.58","656.52","729.47",NULL,297
4588,4,3,4229679,"20mm Curved Thin-bladed Osteotome MRI Procedure","181.39","191.55","653.01","725.57",NULL,874
4589,4,3,4229680,"Magnetic Resonance Imaging (MRI) Guided Long Blade Osteotome with a 10mmx5mm Blade.","182.37","192.58","656.52","729.47",NULL,118
3935,4,3,4624434,"MRI scan of the Abdomen and Pelvis for Pregnant Women.","703.89","743.31","2534","2815.56","74181",643
4609,4,3,4930973,"drill twist mri 5/16 00-9986-010-26","131.43","138.79","473.15","525.72",NULL,1283
3980,4,3,5336599,"MRI Pelvis without and with Contrast.","1007.41","1063.82","3626.66","4029.62","72197",1212
3983,4,3,6110309,"MRI for Maternal Anatomy in Gestation (MAG)","750.36","792.38","2701.31","3001.45","72195",1002
4626,4,3,7257617,"MRI-Compatible Implantable Pulse Generator with 16 Channels and Recharge Capability - Protege System.","6622.17","6993.01","23839.8","26488.67","C1820",32
4627,4,3,7257618,"MRI-Compatible Programming Surgery","590.93","624.02","2127.34","2363.71",NULL,1323
3993,4,3,7336179,"MRI of the Right Lower Leg Without Contrast.","628.05","663.22","2260.97","2512.19","73718",956
4635,4,3,8656567,"MRI-guided rod dynamization for fracture healing.","2049.12","2163.87","7376.83","8196.48","C1713",812
4636,4,3,8656584,"MRI-guided implantation of coupling rod to tube.","526.79","556.29","1896.44","2107.16","C1713",842
4656,4,3,10061037,"MRI with SureScan Technology for Lead Kits - 1x8 Configuration, 90cm Diameter","1636.09","1727.71","5889.93","6544.37",NULL,180
4705,4,3,10065701,"MRI-guided subcutaneous catheter placement with a 6 French power port and micro-introducer.","297.39","314.05","1070.61","1189.57",NULL,77
4761,4,3,12395897,"MRI with Lead Placement and Surescan Technology - 2 Rows of 8 Leads, 65cm Length","4025.81","4251.26","14492.92","16103.24",NULL,150
4772,4,3,12668090,"MRI-guided Rod Insertion, 5.0mm Diameter x 150mm Length (Product Code: 5048-5-150)","124.12","131.07","446.83","496.48","C1713",127
4777,4,3,12933277,"MRI-Safe Pulse Generator Implant with SC-1200 Montage","9393.02","9919.02","33814.85","37572.06","C1820",679
4778,4,3,12933278,"MRI-Safe Lead-Avista Procedure with 74cm SC-2408-74","1528.07","1613.64","5501.04","6112.27",NULL,749
4779,4,3,12933282,"MRI-Safe Anchor Placement Procedure SC-4319","356.43","376.39","1283.14","1425.71",NULL,1010
4783,4,3,13007021,"MRI with Lead Placement and Surescan Technology, 2x8 Configuration, 90cm Imaging Depth, and Model 977c290.","4025.81","4251.26","14492.92","16103.24",NULL,23
4803,4,3,13011991,"cath mri powerport isp 8fr 4808060","297.39","314.05","1070.61","1189.57",NULL,1327
4804,4,3,13012013,"Magnetic Resonance Imaging (MRI) with Catheter Groshong 8FR","264.56","279.38","952.42","1058.24",NULL,502
4805,4,3,13012014,"MRI-guided insertion of a 8 French catheter with Groshong valve using Bardport technology on June 2nd, 830.","273.31","288.61","983.9","1093.22",NULL,21
4845,4,3,13074028,"Minimally Invasive MRI-Guided Hip Bone Biopsy.","775.78","819.22","2792.81","3103.12",NULL,908
4846,4,3,13074029,"MRI-guided Hip Biopsy with 12.0mm Trephine Needle and 8-Inch Internal Diameter.","775.78","819.22","2792.81","3103.12",NULL,163
4847,4,3,13074030,"Hip Bone Biopsy using MRI Guidance without Sterilization: 13.0mm Trephine with 8in Inner Diameter","775.78","819.22","2792.81","3103.12",NULL,49
4848,4,3,13074031,"MRI-guided hip bone biopsy using a 13.5mm trephine needle (non-sterile)","778.91","822.52","2804.06","3115.62",NULL,263
4884,4,3,13156573,"MRI-Compatible Pacemaker Implant with Accolade IS-1 and SR Features","3419.59","3611.09","12310.53","13678.37",NULL,331
4911,4,3,13258920,"MRI-guided hip bone biopsy with a 14.0mm trephine needle and 8-inches inner diameter, non-sterile procedure.","445.74","470.7","1604.65","1782.94",NULL,19
4947,4,3,13360428,"Ultra-MRICs NeuroStimulator Restoration Procedure with Surescan Technology","8094.36","8547.65","29139.71","32377.45",NULL,220
4951,4,3,13495241,"Prodigy System Implant MRI Procedure","6622.17","6993.01","23839.8","26488.67",NULL,1259
4970,4,3,14027619,"MRI-Compatible CRT-D Implant with Amplifier and Dual-Chamber Defibrillation","8867.49","9364.07","31922.96","35469.95",NULL,206
4084,4,3,14033637,"MRI scan for rectal cancer staging","941.48","994.21","3389.34","3765.93","72197",1315
4988,4,3,14095798,"Assurity MRI Pacemaker Implantation Procedure (Model PM2272-U-PR)","2170.12","2291.64","7812.42","8680.47",NULL,368
4995,4,3,14194814,"MRI-guided Placement of Azure IPG XT DR Device","2713.4","2865.35","9768.25","10853.61",NULL,914
4998,4,3,14263792,"MRI-guided non-sterile 18.0mm hip bone biopsy","445.74","470.7","1604.65","1782.94",NULL,948
5004,4,3,14365671,"MRI-Compatible Pacemaker (Assurity PM1272)","2066.44","2182.16","7439.18","8265.76",NULL,1050
5011,4,3,14509617,"Non-sterile MRI-guided Hip Biopsy with a 22.0mm Internal Diameter Trephine","445.74","470.7","1604.65","1782.94",NULL,221
5012,4,3,14509632,"MRI-guided non-sterile core needle biopsy of the hip using a 17.5mm internal diameter trephine needle.","445.74","470.7","1604.65","1782.94",NULL,27
5013,4,3,14509633,"MRI-guided Hip Biopsy with 18.5mm ID Trephine Needle, Non-Sterile","445.74","470.7","1604.65","1782.94",NULL,370
5043,4,3,15442088,"Non-Surgical MRI-Assisted Hip Bone Biopsy - 19.5mm Diameter","445.74","470.7","1604.65","1782.94",NULL,508
5044,4,3,15442089,"MRI-guided hip biopsy with a 20.5mm inner diameter trephine, performed non-sterile.","445.74","470.7","1604.65","1782.94",NULL,119
5045,4,3,15442090,"MRI-guided hip bone biopsy.","445.74","470.7","1604.65","1782.94",NULL,1505
5058,4,3,15726108,"MRI-guided Kit Lead Placement Surgery.","4025.81","4251.26","14492.92","16103.24",NULL,1194
5062,4,3,15812451,"MRI-guided lead implantation for cardiac pacemaker placement.","1636.09","1727.71","5889.93","6544.37",NULL,458
4193,4,3,18166656,"Liver Health Assessment using MRI and LIRADS Evaluation","1006.32","1062.67","3622.74","4025.27","74183",615
5108,4,3,18532678,"Artisan-Enhanced Magnetic Resonance Imaging (MRI) with 50cm Kit Surgery","2357.14","2489.13","8485.69","9428.54",NULL,268
4195,4,3,18552647,"Limited metastasis follow-up MRI of the brain.","709.22","748.94","2553.2","2836.89","70552",900
4196,4,3,18552650,"MRI of left hip without contrast with metal reduction","595.85","629.21","2145.05","2383.39","73721",673
4197,4,3,18552653,"MRI Hip without Contrast with Metal Reduction on the Right Side","595.85","629.21","2145.05","2383.39","73721",405
4198,4,3,18552656,"Knee MRI without Contrast and with Metal Reduction on Left Side","595.85","629.21","2145.05","2383.39","73721",406
4199,4,3,18552659,"MRI Knee without contrast with metal reduction on the right side.","595.85","629.21","2145.05","2383.39","73721",358
5115,4,3,18866654,"MRI-Guided Total Knee Replacement Surgery","321.2","339.18","1156.31","1284.79","C1776",1081
5130,4,3,19688687,"MRI-guided cardiac resynchronization therapy with Claria device and DTMA1D4 lead.","9286.92","9806.99","33432.91","37147.68",NULL,139
4212,4,3,20752685,"MRI Brain Scan for Stroke Detection without Limited Access.","686.2","724.63","2470.32","2744.8","70551",493
5153,4,3,22244714,"Personalized MRI-Guided Knee Replacement Surgery with Lima Guide.","321.2","339.18","1156.31","1284.79",NULL,373
5164,4,3,22780993,"Percutaneous Cable Procedure with SecureScan MRI for 2.16mm Interstim Extension","273.31","288.61","983.9","1093.22",NULL,166
